,open time,open,high,low,close,volume,close time,quote asset volume,number of trades,tb base volume,tb quote volume,ignore
142,2021-12-19,8.46,8.62,8.32,8.35,73084.22,2021-12-19 23:59:59.999000064,616936.0135,1577,19189.41,162622.322,0
143,2021-12-20,8.33,8.37,8.0,8.14,203204.02,2021-12-20 23:59:59.999000064,1658368.8431,2106,68684.57,560169.904,0
144,2021-12-21,8.16,8.39,8.08,8.35,138672.25,2021-12-21 23:59:59.999000064,1149660.1365,1514,102255.1,848483.8547,0
145,2021-12-22,8.35,8.59,8.3,8.5,201018.75,2021-12-22 23:59:59.999000064,1708597.7949,2218,122053.82,1038258.1368,0
146,2021-12-23,8.51,9.37,8.49,9.29,399708.25,2021-12-23 23:59:59.999000064,3581973.2014,6841,278283.15,2499159.3511,0
147,2021-12-24,9.29,9.58,9.07,9.11,170662.25,2021-12-24 23:59:59.999000064,1585057.1805,4670,79306.71,737834.5011,0
148,2021-12-25,9.1,9.26,9.04,9.2,69274.26,2021-12-25 23:59:59.999000064,635991.2167,1961,45824.11,421019.6835,0
149,2021-12-26,9.21,9.29,8.96,9.25,72644.28,2021-12-26 23:59:59.999000064,662836.4545,2020,38736.86,354016.7027,0
150,2021-12-27,9.26,9.71,9.19,9.42,207712.78,2021-12-27 23:59:59.999000064,1973662.7155,3130,134606.41,1279985.6349,0
151,2021-12-28,9.41,9.41,8.7,8.74,196360.04,2021-12-28 23:59:59.999000064,1771107.926,3772,59296.59,538015.1531,0
152,2021-12-29,8.72,8.85,8.48,8.59,113813.95,2021-12-29 23:59:59.999000064,986080.0475,3744,45457.27,395006.4735,0
153,2021-12-30,8.6,8.84,8.5,8.75,112795.06,2021-12-30 23:59:59.999000064,980512.5043,1895,66594.66,578368.2433,0
154,2021-12-31,8.75,8.91,8.68,8.82,108998.54,2021-12-31 23:59:59.999000064,960131.9604,2150,59086.86,521530.0234,0
155,2022-01-01,8.85,9.18,8.8,9.17,94804.08,2022-01-01 23:59:59.999000064,851165.3296,1740,56132.76,505085.495,0
156,2022-01-02,9.16,9.46,8.99,9.28,246716.86,2022-01-02 23:59:59.999000064,2273357.6596,2688,156241.5,1442085.0424,0
157,2022-01-03,9.26,9.26,8.86,8.95,105609.4,2022-01-03 23:59:59.999000064,959977.0077,2063,49719.31,452040.0473,0
158,2022-01-04,8.95,9.25,8.73,8.93,167353.53,2022-01-04 23:59:59.999000064,1512767.2826,3507,98539.96,891312.9308,0
159,2022-01-05,8.93,9.28,8.29,8.44,208047.97,2022-01-05 23:59:59.999000064,1827686.2936,5985,60356.87,540250.0178,0
160,2022-01-06,8.43,8.46,8.08,8.33,148413.69,2022-01-06 23:59:59.999000064,1223202.1093,3947,83177.68,686313.7607,0
161,2022-01-07,8.33,8.33,7.82,7.98,207708.27,2022-01-07 23:59:59.999000064,1660447.2357,4806,76304.55,611583.0032,0
162,2022-01-08,7.99,8.06,7.56,7.71,120682.82,2022-01-08 23:59:59.999000064,939086.9082,3229,52099.67,408196.273,0
163,2022-01-09,7.7,7.92,7.66,7.8,38999.22,2022-01-09 23:59:59.999000064,304166.6271,2194,21985.07,171626.6433,0
164,2022-01-10,7.79,7.94,7.19,7.48,171492.96,2022-01-10 23:59:59.999000064,1296643.4196,3490,83708.31,629167.3593,0
165,2022-01-11,7.5,7.65,7.29,7.64,112145.63,2022-01-11 23:59:59.999000064,839795.586,2669,68472.7,514988.1828,0
166,2022-01-12,7.65,7.96,7.6,7.93,125468.38,2022-01-12 23:59:59.999000064,979222.7249,2371,87922.88,686320.8629,0
167,2022-01-13,7.93,8.13,7.72,7.72,197539.34,2022-01-13 23:59:59.999000064,1565066.6807,3637,100278.94,796094.5522,0
168,2022-01-14,7.71,7.87,7.57,7.73,95399.08,2022-01-14 23:59:59.999000064,739688.4835,3311,51458.57,400108.3526,0
169,2022-01-15,7.74,7.79,7.59,7.72,152280.27,2022-01-15 23:59:59.999000064,1172162.7994,2553,73853.97,569974.6007,0
170,2022-01-16,7.72,7.81,7.44,7.61,260084.55,2022-01-16 23:59:59.999000064,1986253.6497,3474,79293.4,610409.0709,0
171,2022-01-17,7.62,7.62,7.26,7.34,143263.37,2022-01-17 23:59:59.999000064,1062173.8936,2021,69706.46,516385.1559,0
172,2022-01-18,7.36,7.39,6.72,7.0,294904.21,2022-01-18 23:59:59.999000064,2058832.2434,4845,138593.31,967235.0518,0
173,2022-01-19,6.98,7.61,6.88,7.16,300201.84,2022-01-19 23:59:59.999000064,2170703.1648,7467,169514.38,1228749.9527,0
174,2022-01-20,7.17,7.58,6.56,6.62,568717.3,2022-01-20 23:59:59.999000064,4000401.3646,6731,316481.6,2226409.5433,0
175,2022-01-21,6.62,6.71,5.6,5.81,1585009.38,2022-01-21 23:59:59.999000064,9836418.5729,17405,883491.19,5482899.6022,0
176,2022-01-22,5.8,5.89,4.51,5.06,1122074.94,2022-01-22 23:59:59.999000064,5774472.812,8661,601477.92,3099379.8046,0
177,2022-01-23,5.06,5.33,4.93,5.21,466146.54,2022-01-23 23:59:59.999000064,2381572.3948,2636,267159.96,1364547.3204,0
178,2022-01-24,5.18,5.18,4.3,4.86,1429038.86,2022-01-24 23:59:59.999000064,6570201.406,5298,869341.4,3996607.1977,0
179,2022-01-25,4.86,5.04,4.55,4.9,558203.85,2022-01-25 23:59:59.999000064,2675657.344,3005,323513.09,1548550.6734,0
180,2022-01-26,4.89,5.45,4.73,4.94,1007848.71,2022-01-26 23:59:59.999000064,5211233.1508,5297,540337.03,2795262.6534,0
181,2022-01-27,4.95,5.32,4.76,5.13,985000.96,2022-01-27 23:59:59.999000064,4904171.6255,5265,558387.75,2782520.531,0
182,2022-01-28,5.13,5.78,5.02,5.71,753820.65,2022-01-28 23:59:59.999000064,4026371.1587,5283,417024.15,2229141.6016,0
183,2022-01-29,5.71,6.64,5.6,6.47,1484826.64,2022-01-29 23:59:59.999000064,9236837.9942,9728,826833.79,5138812.871,0
184,2022-01-30,6.48,7.32,6.22,6.75,2174032.87,2022-01-30 23:59:59.999000064,14930421.3378,14309,1173365.67,8061317.0391,0
185,2022-01-31,6.73,7.05,6.28,6.78,1627190.17,2022-01-31 23:59:59.999000064,10878567.868,9979,893267.01,5970062.7508,0
186,2022-02-01,6.77,7.26,6.56,6.66,925004.17,2022-02-01 23:59:59.999000064,6339207.0538,8051,568795.89,3898167.3168,0
187,2022-02-02,6.66,6.67,6.07,6.12,436405.98,2022-02-02 23:59:59.999000064,2773165.9677,5271,232319.02,1477281.5052,0
188,2022-02-03,6.12,6.2,5.67,5.96,535775.93,2022-02-03 23:59:59.999000064,3143451.2477,5766,298972.94,1750997.2703,0
189,2022-02-04,5.96,6.5,5.84,6.44,652644.82,2022-02-04 23:59:59.999000064,3977873.3686,6097,331164.47,2014327.7156,0
190,2022-02-05,6.44,6.78,6.34,6.57,476811.35,2022-02-05 23:59:59.999000064,3144733.593,4467,220054.14,1450965.6602,0
191,2022-02-06,6.59,7.52,6.59,7.45,1218180.69,2022-02-06 23:59:59.999000064,8657318.0556,9343,657470.84,4664744.7993,0
192,2022-02-07,7.46,7.88,7.19,7.57,1057666.57,2022-02-07 23:59:59.999000064,7990616.6735,10239,564343.1,4262190.1917,0
193,2022-02-08,7.57,7.93,6.98,7.44,1120977.11,2022-02-08 23:59:59.999000064,8211178.3287,10129,607325.09,4447440.4612,0
194,2022-02-09,7.46,8.6,7.07,8.42,1403773.14,2022-02-09 23:59:59.999000064,11120338.1921,21775,740397.91,5850424.0646,0
